Game ID,League,Comeback Team (CBT),Opponent Team (OPP),Game Date,Media Outlet,URL of Article,Headline,Snippet Text,Snippet Type,ATT. Ind. Resillence,ATT. Self-Efficacy,ATT. Team Efficacy/Cohesion,ATT. Verbal Persuasion,ATT. Emotional Reg.,AFT. Momentum Lang.,AFT. Draining Lang,AFT. Perf. Outcome Lang.,Gendered Lang.
wnba_05,WNBA,Atlanta Dream,Seattle Storm,08-16-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620369,"Rhyne Howard scores 30, Tina Charles hits winning shot as Dream beat Storm 83-81","Seattle has committed 15 or fewer turnovers in 19 consecutive games, the fourth-longest streak of its kind in WNBA history.",authorwritten,,,,,,,,O,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103","Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103",headline,,,C,,,,,C,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103",LOS ANGELES -- — Caitlin Clark had 11 points and 10 rebounds for her first WNBA double-double and the Indiana Fever beat Los Angeles 78-73 on Friday night to snap a season-opening five-game skid...,authorwritten,,,C,,,,,C,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103","...in front of a Sparks record crowd of 19,103 that included several Hollywood stars.",authorwritten,,,,,,,,,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103","“The first one feels really good,” said Clark, who also had eight assists.",authorwritten,,,,,,,,C,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103",Kelsey Mitchell led Indiana (1-5) with 18 points and Aliyah Boston and Temi Fagbenle had 17 each.,authorwritten,,,,,,,,C,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103",Clark's rebounds were a career high.,authorwritten,,,,,,,,C,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103","She missed her first seven 3-point attempts, but finally made one of her trademark deep 3s with 2:27 remaining in the game, triggering an explosion of cheers and applause.",authorwritten,C,,,,,,,,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103",“He was encouraging me the whole game.”,playerquote,,,,,,,,,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103",Brink had 15 points and nine rebounds and Jackson added a career-high 16 points off the bench for the Sparks (1-3).,authorwritten,,,,,,,,O,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103",Dearica Hamby had 18 points and 12 rebounds.,authorwritten,,,,,,,,O,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103",Jason Sudeikis... were among the sellout home crowd for the Sparks’ first game at Crypto.com Arena this season.,authorwritten,,,,,,,,,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103","“The crowd was absolutely amazing, especially there at the end,”",playerquote,,,,,,,,,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103","“They were into it, they were invested.”",playerquote,,,,,,,,,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103","After trailing by 11 points early in the game, Boston, Fagbenle and Mitchell dominated the fourth quarter, with Mitchell hitting back-to-back 3-pointers.",authorwritten,,,C,,,C,,C,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103",Brink made a 3-pointer and Lexie Brown scored to draw the Sparks within 73-71.,authorwritten,,,,,,,,O,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103","But Clark answered with her second deep 3-pointer with about 40 seconds left and the crowd roared again as Indiana stayed in front, 76-71.",authorwritten,C,,,,,,,C,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103","“I was due, like they had to go in,” said Clark, who was 4 of 14 from the field, 2 of 9 on 3-point attempts.",authorwritten,,,,,,,,C,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103","The Fever were just 7 of 25 from long range; the Sparks also struggled, going 5 of 24.",authorwritten,,,,,,,,C/O,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103","The Sparks played their first two home games in Long Beach, but with Clark and the Fever in town the game was moved to downtown Los Angeles.",authorwritten,,,,,,,,,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103","Trailing 45-34, the Fever opened the third quarter on a 16-3 run to lead 50-48.",authorwritten,,,,,,C,,C,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103","Fagbenle and Boston combined to score all of Indiana's points, with Fagbenle's 3-pointer capping the spurt.",authorwritten,,,C,,,C,,C,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103",Clark didn't score but she came up with a big steal at midcourt and after she missed Boston scored.,authorwritten,,,C,,,,,C,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103",“She was running our offense.,coachquote,,,C,,,,,,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103","She’s learning her system, learning her players,”",coachquote,,,C,,,,,,
wnba_06,WNBA,Indiana Fever,Los Angeles Sparks,05-24-2024,ESPN,https://www.espn.com/wnba/recap/_/gameId/401620420,"Caitlin Clark and Indiana Fever win 1st game of season, beat LA Sparks 78-73 in front of 19,103",“She hit some huge shots and did everything we needed her to do.”,coachquote,C,,,C,,,,,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-25-2023,ESPN,https://www.espn.com/wnba/story/_/id/38254961/aces-set-wnba-single-season-wins-record-30th-victory,Aces set WNBA single-season wins record with 30th victory,Aces set WNBA single-season wins record with 30th victory,headline,,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-25-2023,ESPN,https://www.espn.com/wnba/story/_/id/38254961/aces-set-wnba-single-season-wins-record-30th-victory,Aces set WNBA single-season wins record with 30th victory,"Led by three players with double-doubles, the Las Vegas Aces erased a 13-point halftime deficit to defeat the Chicago Sky 94-87 Thursday night for their record-setting 30th victory of the season.",authorwritten,,,C,,,C,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-25-2023,ESPN,https://www.espn.com/wnba/story/_/id/38254961/aces-set-wnba-single-season-wins-record-30th-victory,Aces set WNBA single-season wins record with 30th victory,"The Aces' 30 wins are the most in a season in WNBA history, surpassing the previous mark of 29 by the 2014 Phoenix Mercury.",authorwritten,,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-25-2023,ESPN,https://www.espn.com/wnba/story/_/id/38254961/aces-set-wnba-single-season-wins-record-30th-victory,Aces set WNBA single-season wins record with 30th victory,"The Aces secured their 30th win in their 34th game, which is the number of games played by the Mercury in 2014.",authorwritten,,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-25-2023,ESPN,https://www.espn.com/wnba/story/_/id/38254961/aces-set-wnba-single-season-wins-record-30th-victory,Aces set WNBA single-season wins record with 30th victory,The Aces have six games left in the regular season.,authorwritten,,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-25-2023,ESPN,https://www.espn.com/wnba/story/_/id/38254961/aces-set-wnba-single-season-wins-record-30th-victory,Aces set WNBA single-season wins record with 30th victory,"Jackie Young had 24 points and 10 rebounds, Chelsea Gray had 19 points and 10 assists and A'ja Wilson... had 18 points and 10 rebounds.",authorwritten,,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-25-2023,ESPN,https://www.espn.com/wnba/story/_/id/38254961/aces-set-wnba-single-season-wins-record-30th-victory,Aces set WNBA single-season wins record with 30th victory,"Young surpassed 2,000 points for her career.",authorwritten,,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-25-2023,ESPN,https://www.espn.com/wnba/story/_/id/38254961/aces-set-wnba-single-season-wins-record-30th-victory,Aces set WNBA single-season wins record with 30th victory,This is the second time this season the Aces have had three players with double-doubles in a game.,authorwritten,,,C,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-25-2023,ESPN,https://www.espn.com/wnba/story/_/id/38254961/aces-set-wnba-single-season-wins-record-30th-victory,Aces set WNBA single-season wins record with 30th victory,The rest of the WNBA has done it once.,authorwritten,,,,,,,,,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-25-2023,ESPN,https://www.espn.com/wnba/story/_/id/38254961/aces-set-wnba-single-season-wins-record-30th-victory,Aces set WNBA single-season wins record with 30th victory,Kelsey Plum scored 14 of her 23 points in the third quarter for Las Vegas (30-4).,authorwritten,C,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-25-2023,ESPN,https://www.espn.com/wnba/story/_/id/38254961/aces-set-wnba-single-season-wins-record-30th-victory,Aces set WNBA single-season wins record with 30th victory,Marina Mabrey had 22 points for the Sky (13-21) with Elizabeth Williams adding 17 and Kahleah Copper 13.,authorwritten,,,,,,,,O,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-25-2023,ESPN,https://www.espn.com/wnba/story/_/id/38254961/aces-set-wnba-single-season-wins-record-30th-victory,Aces set WNBA single-season wins record with 30th victory,"Chicago dropped two games behind the Los Angeles Sparks for the final playoff spot, allowing Las Vegas to clinch a top-two seed.",authorwritten,,,,,,,,C/O,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-25-2023,ESPN,https://www.espn.com/wnba/story/_/id/38254961/aces-set-wnba-single-season-wins-record-30th-victory,Aces set WNBA single-season wins record with 30th victory,Chicago got off to a hot start and led 50-37 at halftime.,authorwritten,,,,,,O,,O,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-25-2023,ESPN,https://www.espn.com/wnba/story/_/id/38254961/aces-set-wnba-single-season-wins-record-30th-victory,Aces set WNBA single-season wins record with 30th victory,"Plum started the third quarter with a 3-pointer, the first of four she hit in the frame.",authorwritten,C,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-25-2023,ESPN,https://www.espn.com/wnba/story/_/id/38254961/aces-set-wnba-single-season-wins-record-30th-victory,Aces set WNBA single-season wins record with 30th victory,"Her fourth one, midway through, started a run that gave the Aces a 70-68 lead going into the fourth quarter.",authorwritten,C,,,,,C,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-25-2023,ESPN,https://www.espn.com/wnba/story/_/id/38254961/aces-set-wnba-single-season-wins-record-30th-victory,Aces set WNBA single-season wins record with 30th victory,Copper opened the fourth with a three-point play and the Sky went up by four.,authorwritten,O,,,,,,,O,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-25-2023,ESPN,https://www.espn.com/wnba/story/_/id/38254961/aces-set-wnba-single-season-wins-record-30th-victory,Aces set WNBA single-season wins record with 30th victory,But Plum's fifth triple made it 79-78 and the Aces led the rest of the way.,authorwritten,C,,,,,C,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-25-2023,ESPN,https://www.espn.com/wnba/story/_/id/38254961/aces-set-wnba-single-season-wins-record-30th-victory,Aces set WNBA single-season wins record with 30th victory,Las Vegas finished 18-of-18 from the foul line.,authorwritten,,,C,,,,,C,
wnba_05,WNBA,Atlanta Dream,Seattle Storm,08-16-2024,SB Nation,https://www.sbnation.com/wnba/2024/8/17/24222217/rhyne-howard-tina-charles-atlanta-dream-seattle-storm-wnba-game-scores-skylar-diggins-smith,"Rhyne Howard dominates, Tina Charles hits game-winner in Dream win over Storm","Rhyne Howard dominates, Tina Charles hits game-winner in Dream win over Storm",headline,C,,,,,,,C,
wnba_05,WNBA,Atlanta Dream,Seattle Storm,08-16-2024,SB Nation,https://www.sbnation.com/wnba/2024/8/17/24222217/rhyne-howard-tina-charles-atlanta-dream-seattle-storm-wnba-game-scores-skylar-diggins-smith,"Rhyne Howard dominates, Tina Charles hits game-winner in Dream win over Storm","Rhyne Howard scored a season-high 30 points to help the Dream overcome a massive night from Skylar Diggins-Smith, but it was Tina Charles who sealed the deal at the buzzer.",authorwritten,C,,,,,,,C,
wnba_05,WNBA,Atlanta Dream,Seattle Storm,08-16-2024,SB Nation,https://www.sbnation.com/wnba/2024/8/17/24222217/rhyne-howard-tina-charles-atlanta-dream-seattle-storm-wnba-game-scores-skylar-diggins-smith,"Rhyne Howard dominates, Tina Charles hits game-winner in Dream win over Storm","Rhyne Howard returned from the Paris Olympic a newly minted Bronze medalist, thanks to her performance as a member of Team USA’s 3x3 basketball team.",authorwritten,,,,,,,,,
wnba_05,WNBA,Atlanta Dream,Seattle Storm,08-16-2024,SB Nation,https://www.sbnation.com/wnba/2024/8/17/24222217/rhyne-howard-tina-charles-atlanta-dream-seattle-storm-wnba-game-scores-skylar-diggins-smith,"Rhyne Howard dominates, Tina Charles hits game-winner in Dream win over Storm","In an 83-81 win over the Sky on Friday night, Howard exploded for a season-high 30 point, shooting a scorching 10-16 from the field.",authorwritten,C,,,,,,,C,
wnba_05,WNBA,Atlanta Dream,Seattle Storm,08-16-2024,SB Nation,https://www.sbnation.com/wnba/2024/8/17/24222217/rhyne-howard-tina-charles-atlanta-dream-seattle-storm-wnba-game-scores-skylar-diggins-smith,"Rhyne Howard dominates, Tina Charles hits game-winner in Dream win over Storm",Howard hasn’t had the most efficient season — she’s shooting 38.6% from the field en route to 15.4 points per game.,authorwritten,,,,,,,,C,
wnba_05,WNBA,Atlanta Dream,Seattle Storm,08-16-2024,SB Nation,https://www.sbnation.com/wnba/2024/8/17/24222217/rhyne-howard-tina-charles-atlanta-dream-seattle-storm-wnba-game-scores-skylar-diggins-smith,"Rhyne Howard dominates, Tina Charles hits game-winner in Dream win over Storm","But, the 2022 Rookie of the Year hasn’t lost confidence, and it paid off in this one.",authorwritten,C,C,,,,,,,
wnba_05,WNBA,Atlanta Dream,Seattle Storm,08-16-2024,SB Nation,https://www.sbnation.com/wnba/2024/8/17/24222217/rhyne-howard-tina-charles-atlanta-dream-seattle-storm-wnba-game-scores-skylar-diggins-smith,"Rhyne Howard dominates, Tina Charles hits game-winner in Dream win over Storm","“I always say shooters shoot,” said Howard, who hit 5-9 three-pointers.",playerquote,,C,,,,,,C,
